,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,new,size,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,rain,weather,weather_description
781,40023,37.163,-83.132,11/3/2023 12:00:00 AM,Sexton Branch,c,SAC,Y,195.0,279.75,278.14,1030,47,269.7,0,,2.26,158,,Clear,clear sky
782,40024,37.12,-83.191,11/7/2023 12:00:00 AM,Short Branch Road,c,SAC,Y,150.0,290.07,289.25,1015,55,280.98,20,,3.81,186,,Clouds,few clouds
783,40025,37.412,-82.162,11/7/2023 12:00:00 AM,Jones Fork Road,c,SAC,Y,262.0,288.44,288.11,1015,80,285.01,33,,3.93,184,,Clouds,scattered clouds
784,40026,36.773,-83.652,11/3/2023 12:00:00 AM,Bradford Town,c,SAC,Y,1850.0,280.05,279.22,1030,52,271.15,0,10000.0,1.54,300,,Clear,clear sky
785,40027,37.311,-83.103,11/5/2023 12:00:00 AM,Cockrells Trace Road,c,SAC,Y,360.0,287.16,285.71,1020,42,274.46,33,,3.08,194,,Clouds,scattered clouds
786,40028,37.475,-82.203,11/5/2023 12:00:00 AM,Ash Lick Fork,c,SAC,Y,300.0,286.35,285.58,1021,71,281.21,13,,3.2,187,,Clouds,few clouds
787,40029,37.376,-82.217,11/6/2023 12:00:00 AM,Big Hackneys Creek,c,SAC,Y,182.0,286.07,285.04,1020,62,278.97,0,,2.11,15,,Clear,clear sky
788,40030,37.375,-83.437,11/3/2023 12:00:00 AM,Bowlings Creek,c,SAC,Y,173.0,280.99,279.04,1029,40,268.8,0,,3.05,173,,Clear,clear sky
789,40031,36.713,-83.66,11/4/2023 12:00:00 AM,Hwy 1534,c,SAC,Y,258.0,283.82,282.3,1027,52,274.38,0,10000.0,0.0,0,,Clear,clear sky
790,40032,36.688,-84.101,11/4/2023 12:00:00 AM,Lucy,c,SAC,Y,558.0,284.34,282.14,1026,24,265.48,0,10000.0,0.0,0,,Clear,clear sky
791,40033,37.483,-83.374,11/5/2023 12:00:00 AM,Markham Fork Road,c,SAC,Y,110.0,288.68,287.36,1021,41,275.5,0,10000.0,2.06,260,,Clear,clear sky
792,40034,37.377,-82.337,11/7/2023 12:00:00 AM,Left Fork,c,SAC,Y,177.0,288.99,288.04,1014,54,279.71,37,,3.93,187,,Clouds,scattered clouds
793,40035,37.341,-83.43,11/9/2023 12:00:00 AM,Feb Fork Road,c,SAC,Y,300.0,296.39,295.97,1010,46,284.14,0,,4.87,193,,Clear,clear sky
794,40036,37.532,-83.242,11/9/2023 12:00:00 AM,Press Howard,c,SAC,Y,118.0,295.86,295.47,1011,49,284.61,0,10000.0,2.06,0,,Clear,clear sky
795,40037,37.511,-82.695,11/9/2023 12:00:00 AM,Junior Hunter Road,c,SAC,Y,330.0,295.07,294.52,1012,46,282.94,0,10000.0,2.57,180,,Clear,clear sky
796,40038,34.644,-88.163,11/4/2023 12:00:00 AM,2 Co Road 99,c,SAC,Y,269.0,287.87,286.42,1025,39,274.07,0,,2.53,173,,Clear,clear sky
797,40039,33.834,-89.49,11/6/2023 12:00:00 AM,Co Rd 308,c,SAC,Y,168.0,293.3,292.7,1018,51,282.86,0,,0.52,93,,Clear,clear sky
798,40040,32.159,-90.343,11/3/2023 12:00:00 AM,West Flowers Road,c,SAC,Y,130.0,285.24,283.47,1027,37,271.25,0,,1.64,74,,Clear,clear sky
799,40041,32.358,-89.021,11/5/2023 12:00:00 AM,Hickory Little Rock,c,SAC,Y,105.0,289.58,288.74,1021,56,280.79,0,,1.68,107,,Clear,clear sky
800,40042,32.724,-89.899,11/5/2023 12:00:00 AM,Mount Pilgrim Rd,c,SAC,Y,103.0,290.46,289.32,1021,41,277.1,0,,1.71,37,,Clear,clear sky
801,40043,32.981,-89.688,11/7/2023 12:00:00 AM,Co Rd 4167,c,SAC,Y,137.0,293.0,292.61,1016,60,285.02,0,,2.57,161,,Clear,clear sky
802,40044,32.42,-84.558,11/2/2023 12:00:00 AM,Rabbit Road,c,SAC,Y,108.0,279.93,278.47,1027,52,271.05,0,,2.13,354,,Clear,clear sky
803,40045,36.129,-84.395,11/5/2023 12:00:00 AM,Tioga,c,SAC,Y,475.0,283.62,282.42,1022,65,277.33,0,10000.0,0.0,0,,Clear,clear sky
804,40046,37.235,-80.617,10/29/2023 12:00:00 AM,Parrott River,c,SAC,,536.0,292.34,292.22,1021,73,287.39,0,10000.0,2.06,220,,Clear,clear sky
805,40047,37.269,-82.08,11/1/2023 12:00:00 AM,Watkins Branch,c,SAC,,150.0,277.79,275.46,1019,92,276.6,14,,2.69,316,,Clouds,few clouds
806,40048,30.89,-92.693,10/26/2023 12:00:00 AM,West River Road,c,SACC,,323.0,300.82,301.57,1018,54,290.68,0,10000.0,0.0,0,,Clear,clear sky
807,40059,39.145,-86.239,11/9/2023 12:00:00 AM,Green,c,EACC,Y,140.0,295.8,295.92,1005,69,289.83,36,,4.58,220,,Clouds,scattered clouds
808,40060,38.244,-81.361,11/8/2023 12:00:00 AM,Five Mile,c,EACC,Y,300.0,291.71,291.48,1015,71,286.36,23,,2.01,246,,Clouds,few clouds
809,40061,41.859,-123.834,8/16/2023 12:00:00 AM,Smith River Complex, ,ONCC,,95107.0,302.99,305.68,1015,60,294.39,49,,2.04,279,,Clouds,scattered clouds
810,40064,37.309,-106.845,10/24/2023 12:00:00 AM,Mill Creek 2,,RMCC,,146.0,282.73,279.35,1024,38,269.58,0,10000.0,7.72,240,,Clear,clear sky
811,40069,33.438,-116.823,10/30/2023 12:00:00 AM,Highland,c,OSCC,,2487.0,292.26,290.7,1015,18,268.05,0,,1.16,16,,Clear,clear sky
812,40855,30.292,-85.971,11/2/2023 12:00:00 AM,Wild Heron Way,,SAC,,336.0,285.17,283.34,1024,35,270.53,0,10000.0,3.6,340,,Clear,clear sky
813,40856,35.187,-84.318,11/7/2023 12:00:00 AM,Buck Bald,c,SAC,,573.0,291.52,290.77,1016,52,281.5,0,,2.66,182,,Clear,clear sky
814,40857,37.527,-83.675,11/13/2023 12:00:00 AM,South Fork,c,SAC,y,176.0,284.42,282.93,1028,51,274.66,0,,2.92,36,,Clear,clear sky
815,40858,37.386,-82.189,11/14/2023 12:00:00 AM,Henry Branch,c,SAC,y,210.0,285.7,285.15,1026,82,282.71,30,,2.9,290,,Clouds,scattered clouds
816,40859,37.043,-82.879,11/14/2023 12:00:00 AM,Little Shepherd Trail,c,SAC,y,199.0,284.25,282.51,1027,42,271.99,17,,1.97,312,,Clouds,few clouds
817,40860,36.974,-83.738,11/10/2023 12:00:00 AM,Mills Creek Road,c,SAC,y,567.0,291.17,290.88,1017,71,285.84,99,,3.55,6,,Clouds,overcast clouds
818,40861,36.137,-81.499,11/8/2023 12:00:00 AM,Tripplett,c,SAC,,107.0,288.91,288.45,1019,73,284.09,0,10000.0,0.0,0,,Clear,clear sky
819,40862,36.53,-83.062,11/14/2023 12:00:00 AM,Turkey Creek Road,c,SAC,y,175.0,285.62,284.02,1026,42,273.08,65,,2.5,320,,Clouds,broken clouds
820,40863,34.96,-83.113,11/5/2023 12:00:00 AM,Mill Mountain,c,SAC,,990.0,282.52,282.52,1021,40,270.02,0,,0.6,42,,Clear,clear sky
821,40864,36.866,-83.514,11/8/2023 12:00:00 AM,Baker Branch,c,SAC,,1288.0,291.81,291.09,1017,52,281.77,40,10000.0,0.0,0,,Clouds,scattered clouds
822,40865,35.101,-84.368,11/8/2023 12:00:00 AM,Tennessee 68,c,SAC,,375.0,292.57,292.13,1016,60,284.61,0,,1.79,189,,Clear,clear sky
823,40866,37.494,-82.083,11/12/2023 12:00:00 AM,Hurricane Creek 2,c,SAC,y,150.0,281.6,279.92,1028,94,280.69,99,,2.81,21,,Clouds,overcast clouds
824,40867,36.775,-83.207,11/8/2023 12:00:00 AM,Cranks,c,SAC,,434.0,291.68,291.02,1017,55,282.48,40,10000.0,0.0,0,,Clouds,scattered clouds
825,40868,36.745,-82.304,11/9/2023 12:00:00 AM,Fugate Gate,c,SAC,,385.0,293.62,293.16,1012,55,284.28,1,,2.8,159,,Clear,clear sky
826,40869,36.85,-83.133,11/5/2023 12:00:00 AM,Robin Lane,c,SAC,,240.0,285.31,283.78,1021,46,274.05,8,,2.54,178,,Clear,clear sky
827,40870,35.289,-83.235,11/6/2023 12:00:00 AM,East Fork,c,SAC,,310.0,285.26,284.01,1020,57,277.01,0,10000.0,3.6,300,,Clear,clear sky
828,40871,37.601,-82.385,11/11/2023 12:00:00 AM,Pinson Fork,c,SAC,y,210.0,277.85,277.85,1026,98,277.56,0,10000.0,0.0,0,,Clear,clear sky
829,40872,37.248,-83.22,11/11/2023 12:00:00 AM,Town Mountain 2,c,SAC,y,198.0,280.88,280.88,1025,85,278.52,99,,1.32,2,,Clouds,overcast clouds
830,40873,36.649,-83.962,11/10/2023 12:00:00 AM,Mud Creek 2,c,SAC,y,200.0,291.44,291.34,1017,77,287.34,100,,3.23,358,0.29,Rain,light rain
831,40874,36.185,-81.519,11/8/2023 12:00:00 AM,Elk Creek,c,SAC,,225.0,288.5,287.97,1019,72,283.49,0,10000.0,0.0,0,,Clear,clear sky
832,40875,37.499,-82.947,11/7/2023 12:00:00 AM,Signal Knob,c,SAC,y,875.0,290.43,289.6,1014,53,280.77,35,,4.16,190,,Clouds,scattered clouds
833,40876,36.714,-83.341,11/9/2023 12:00:00 AM,Smith,c,SAC,,275.0,294.63,294.03,1014,46,282.54,0,10000.0,0.0,0,,Clear,clear sky
834,40877,38.611,-79.185,11/8/2023 12:00:00 AM,Heavener Mountain,c,SAC,,1078.0,287.94,287.28,1013,69,282.32,2,,1.91,273,,Clear,clear sky
835,40878,36.206,-84.154,11/5/2023 12:00:00 AM,Brogan Lane,c,SAC,,397.0,284.98,283.76,1023,59,277.24,75,10000.0,0.0,0,,Clouds,broken clouds
836,40879,31.627,-90.291,11/8/2023 12:00:00 AM,Autrey Lane,c,SAC,y,277.0,296.02,295.93,1016,60,287.85,1,,2.92,175,,Clear,clear sky
837,40880,37.349,-82.301,11/10/2023 12:00:00 AM,Beaver Creek Road,c,SAC,y,297.0,289.04,288.83,1018,82,285.97,100,,2.94,359,0.11,Rain,light rain
838,40881,37.385,-82.239,11/9/2023 12:00:00 AM,Peddler Fork,c,SAC,y,902.0,293.88,293.42,1011,54,284.25,0,,4.25,174,,Clear,clear sky
839,40882,37.623,-82.344,11/9/2023 12:00:00 AM,Sidney,c,SAC,,1833.0,294.08,294.11,989,72,288.85,0,,0.45,94,,Clear,clear sky
840,40883,37.341,-83.251,11/9/2023 12:00:00 AM,Coal Ridge Drive 2,c,SAC,y,205.0,296.11,295.66,1010,46,283.88,0,,4.87,193,,Clear,clear sky
841,40884,37.712,-83.05,11/10/2023 12:00:00 AM,Spurlock,c,SAC,y,300.0,289.74,289.07,1018,62,282.44,98,,3.01,359,,Clouds,overcast clouds
842,40885,37.527,-83.457,11/9/2023 12:00:00 AM,Belcher Fork Road,c,SAC,y,482.0,296.37,296.03,1011,49,285.07,0,10000.0,2.06,0,,Clear,clear sky
843,40886,37.767,-82.976,11/10/2023 12:00:00 AM,Upper Mash Fork Road,c,SAC,y,200.0,288.45,287.55,1019,58,280.24,86,,3.13,1,,Clouds,overcast clouds
844,40887,37.162,-82.733,11/10/2023 12:00:00 AM,Kona,c,SAC,y,225.0,290.14,290.17,1018,87,287.96,98,,3.22,7,,Clouds,overcast clouds
845,40888,37.024,-82.879,11/7/2023 12:00:00 AM,Delta Drive,c,SAC,,375.0,289.12,288.21,1015,55,280.1,21,,3.61,188,,Clouds,few clouds
846,40889,37.11,-83.271,11/9/2023 12:00:00 AM,Cinda,c,SAC,,440.0,296.4,296.06,1011,49,285.1,0,,4.84,193,,Clear,clear sky
847,40890,37.932,-82.589,11/9/2023 12:00:00 AM,Milo,c,SAC,,1032.0,294.81,294.42,1010,53,284.83,0,,4.32,181,,Clear,clear sky
848,40891,37.388,-82.934,11/9/2023 12:00:00 AM,Hicks Branch,c,SAC,,107.0,295.06,294.61,1011,50,284.18,0,,4.53,191,,Clear,clear sky
849,40892,36.616,-82.359,11/7/2023 12:00:00 AM,Impala,c,SAC,,350.0,286.18,285.11,1017,60,278.6,20,10000.0,0.0,0,,Clouds,few clouds
850,40893,37.074,-82.458,11/6/2023 12:00:00 AM,Harm Ridge,c,SAC,,160.0,284.74,283.47,1021,58,276.77,0,10000.0,2.06,320,,Clear,clear sky
851,40894,37.381,-83.988,11/7/2023 12:00:00 AM,Mill Creek,c,SAC,,167.0,291.35,290.61,1013,53,281.62,42,,3.88,206,,Clouds,scattered clouds
852,40903,37.288,-81.82,10/29/2023 12:00:00 AM,Dry Monday  1,,EACC,,102.0,293.05,293.45,1018,90,291.36,68,,2.25,167,,Clouds,broken clouds
853,40904,37.589,-92.403,11/14/2023 12:00:00 AM,Utility,c,EACC,y,138.0,287.38,285.77,1028,35,272.26,45,,2.82,60,,Clouds,scattered clouds
854,40905,38.032,-81.795,11/8/2023 12:00:00 AM,Uneeda,c,EACC,,200.0,290.64,290.93,1017,95,289.83,23,,1.84,265,,Clouds,few clouds
855,40906,37.965,-81.848,11/8/2023 12:00:00 AM,Hewett,c,EACC,,500.0,287.28,287.26,1016,96,286.65,0,10000.0,0.0,0,,Clear,clear sky
856,40907,37.564,-92.396,11/9/2023 12:00:00 AM,Jacksonville,c,EACC,,417.0,295.81,295.83,1007,65,288.9,24,,3.26,282,,Clouds,few clouds
857,40908,21.488,-157.956,10/30/2023 12:00:00 AM,Mililani,,ONCC,,1696.0,301.13,302.25,1016,57,291.82,100,10000.0,5.14,40,,Clouds,overcast clouds
858,40909,38.301,-107.246,10/24/2023 12:00:00 AM,Trail Springs,,RMCC,,1358.0,284.92,283.51,1006,52,275.4,5,,0.89,273,,Clear,clear sky
859,40910,33.297,-111.15,11/3/2023 12:00:00 AM,Silver,c,SWC,,972.0,298.7,297.73,1016,16,271.3,0,,1.79,270,,Clear,clear sky
860,40911,33.702,-109.449,11/3/2023 12:00:00 AM,Fish Creek, ,SWC,,1500.0,288.07,286.27,1019,25,268.79,0,,2.1,230,,Clear,clear sky
861,40912,34.721,-111.54,11/4/2023 12:00:00 AM,Maid, ,SWC,,942.0,291.68,289.95,1016,14,264.73,0,,1.41,218,,Clear,clear sky
862,40913,38.228,-119.939,9/11/2023 12:00:00 AM,Peak,c,OSCC,,781.0,291.96,291.2,1016,50,281.33,0,,2.29,245,,Clear,clear sky
863,41173,35.756,-83.055,11/16/2023 12:00:00 AM,Black Bear,,SAC,,1888.0,285.33,283.88,1026,49,274.94,85,,1.61,151,,Clouds,overcast clouds
864,41177,36.099,-95.016,11/13/2023 12:00:00 AM,Circle H,c,SAC,,260.0,287.15,285.39,1027,30,270.24,0,10000.0,0.0,0,,Clear,clear sky
865,41178,35.298,-84.443,11/5/2023 12:00:00 AM,Bullet,c,SAC,,103.0,286.22,284.71,1022,43,273.94,20,10000.0,0.0,0,,Clouds,few clouds
866,41179,35.16,-83.778,11/6/2023 12:00:00 AM,Collet Ridge,c,SAC,,5505.0,281.86,281.86,1020,65,275.66,0,10000.0,0.0,0,,Clear,clear sky
867,41180,35.419,-82.396,11/3/2023 12:00:00 AM,Poplar Drive,c,SAC,,434.0,275.7,275.7,1030,55,268.21,0,,1.18,186,,Clear,clear sky
868,41181,36.909,-83.598,11/4/2023 12:00:00 AM,Alex Creek Road,c,SAC,,2582.0,284.35,282.39,1026,33,269.19,1,,3.1,180,,Clear,clear sky
869,41182,36.845,-83.098,11/5/2023 12:00:00 AM,Yocum Creek Road,c,SAC,,1500.0,284.44,282.83,1021,46,273.25,8,,2.54,178,,Clear,clear sky
870,41183,37.244,-82.7,11/9/2023 12:00:00 AM,Rocky Branch,c,SAC,,1946.0,294.21,293.86,1012,57,285.37,1,,3.67,185,,Clear,clear sky
871,41184,34.873,-85.083,11/6/2023 12:00:00 AM,North Ga Fires 2023 Complex,c,SAC,,1784.0,287.47,286.63,1017,64,280.76,0,,1.88,3,,Clear,clear sky
872,41185,38.476,-78.346,10/29/2023 12:00:00 AM,Quaker Run,c,SAC,,3937.0,295.11,295.14,1017,68,288.94,96,,0.45,319,,Clouds,overcast clouds
873,41186,37.401,-81.945,11/15/2023 12:00:00 AM,Hoover Camp,c,SAC,,750.0,282.75,281.85,1027,69,277.35,100,,2.03,80,,Clouds,overcast clouds
874,41187,37.406,-82.147,11/7/2023 12:00:00 AM,Rocklick,c,SAC,,2232.0,288.03,287.66,1015,80,284.62,33,,3.93,184,,Clouds,scattered clouds
875,41188,37.076,-82.458,11/9/2023 12:00:00 AM,Rachel'S Chapel,c,SAC,,1135.0,292.93,292.58,1015,62,285.45,0,10000.0,4.63,180,,Clear,clear sky
876,41189,36.829,-80.319,11/5/2023 12:00:00 AM,Tuggles Gap,c,SAC,,1150.0,282.69,281.72,1021,45,271.56,4,,2.11,260,,Clear,clear sky
877,41190,36.839,-83.083,11/8/2023 12:00:00 AM,Yokum Creek,c,SAC,,1500.0,289.36,288.55,1015,58,281.1,41,,1.49,272,,Clouds,scattered clouds
878,41191,36.846,-83.011,11/3/2023 12:00:00 AM,Pinto,c,SAC,,375.0,276.44,274.39,1030,53,268.39,0,,2.13,143,,Clear,clear sky
879,41192,37.378,-82.191,11/13/2023 12:00:00 AM,Cabin Fork,c,SAC,,132.0,282.94,281.79,1028,90,281.38,0,,2.4,23,,Clear,clear sky
880,41193,36.223,-84.401,11/11/2023 12:00:00 AM,Smokey Creek Road,c,SAC,,5925.0,282.42,281.11,1024,85,280.03,75,,2.5,16,,Clouds,broken clouds
881,41194,36.19,-83.873,11/16/2023 12:00:00 AM,Satterfield Road,c,SAC,y,100.0,288.85,287.6,1027,43,276.32,84,,1.44,243,,Clouds,broken clouds
882,41195,36.095,-84.346,11/16/2023 12:00:00 AM,Windrock Road,c,SAC,y,328.0,284.65,283.0,1026,44,272.87,100,10000.0,0.0,0,,Clouds,overcast clouds
883,41196,37.249,-83.821,11/19/2023 12:00:00 AM,Burning Springs,c,SAC,y,417.0,281.7,280.2,1016,87,279.66,0,,2.58,10,,Clear,clear sky
884,41197,37.835,-83.141,11/18/2023 12:00:00 AM,Cisco,c,SAC,y,217.0,289.19,289.3,1012,94,288.23,77,,3.11,258,1.67,Rain,moderate rain
885,41198,37.408,-82.612,11/16/2023 12:00:00 AM,Branham Creek Road,c,SAC,y,180.0,285.94,283.77,1026,19,264.02,0,10000.0,0.0,0,,Clear,clear sky
886,41200,37.633,-81.069,11/8/2023 12:00:00 AM,Straight Fork 1,c,EACC,,200.0,286.26,285.95,1012,89,284.49,20,10000.0,1.34,335,,Clouds,few clouds
887,41201,37.626,-81.064,11/8/2023 12:00:00 AM,Straight Fork 2,c,EACC,,200.0,286.25,285.94,1012,89,284.48,20,10000.0,1.34,335,,Clouds,few clouds
888,41202,37.691,-81.229,11/8/2023 12:00:00 AM,Cinderella Hollow,c,EACC,,200.0,286.83,286.45,1017,84,284.18,20,10000.0,0.0,0,,Clouds,few clouds
889,41203,37.875,-81.327,11/8/2023 12:00:00 AM,Neely Branch,c,EACC,,2000.0,289.2,288.82,1015,75,284.77,47,,1.4,284,,Clouds,scattered clouds
890,41204,37.699,-81.23,11/8/2023 12:00:00 AM,Buffalo Mtn,c,EACC,,1500.0,286.81,286.42,1017,84,284.16,20,10000.0,0.0,0,,Clouds,few clouds
891,41205,36.886,-92.033,11/15/2023 12:00:00 AM,Poison,c,EACC,,300.0,285.85,284.35,1024,45,274.23,0,10000.0,1.54,110,,Clear,clear sky
892,41206,38.13,-80.028,11/16/2023 12:00:00 AM,947,c,EACC,,166.0,281.48,279.97,1027,73,276.93,0,,2.54,174,,Clear,clear sky
893,41207,37.834,-81.039,11/6/2023 12:00:00 AM,Steep Valley,c,EACC,,2206.0,286.54,285.29,1021,52,276.9,0,10000.0,0.0,0,,Clear,clear sky
894,41208,42.362,-78.182,11/16/2023 12:00:00 AM,Rush Creek ,c,EACC,y,138.0,280.39,277.72,1023,58,272.74,0,,4.08,224,,Clear,clear sky
895,41295,37.593,-79.433,11/13/2023 12:00:00 AM,Matts Creek,c,SAC,,11020.0,281.03,280.31,1029,67,275.29,0,,1.56,101,,Clear,clear sky
896,41296,35.512,-101.967,11/23/2023 12:00:00 AM,Turkey Feather,c,SAC,,307.0,285.1,283.11,1014,29,268.26,0,,3.19,191,,Clear,clear sky
897,41298,35.976,-82.943,11/8/2023 12:00:00 AM,Tweed,c,SAC,,538.0,289.61,289.09,1016,68,283.69,2,,1.6,262,,Clear,clear sky
898,41299,37.454,-91.343,11/18/2023 12:00:00 AM,Bay Hollow,c,EACC,,331.0,284.65,284.0,1017,82,281.69,0,,3.28,345,,Clear,clear sky
899,41300,45.591,-110.161,11/28/2023 12:00:00 AM,Green Mtn,c,NRC,y,1300.0,274.14,270.51,1023,71,269.9,90,,3.4,203,,Clouds,overcast clouds
900,41301,32.992,-89.92,11/28/2023 12:00:00 AM,Shady Grove Rd,c,SAC,y,100.0,279.68,278.02,1026,63,273.15,95,,2.31,317,,Clouds,overcast clouds
901,41323,36.374,-80.378,11/18/2023 12:00:00 AM,Sauratown Mountain,C,SAC,,805.0,287.18,286.36,990,66,280.93,75,10000.0,0.45,210,,Clouds,broken clouds
902,41361,35.732,-82.139,12/1/2023 7:00:00 AM,Locust Cove 2,c,SAC,,189.0,273.89,272.12,1020,81,271.26,100,,1.58,214,,Clouds,overcast clouds
903,41362,35.704,-82.098,12/1/2023 7:00:00 AM,Clear Creek,c,SAC,,124.0,274.57,272.9,1021,81,271.84,100,,1.58,214,,Clouds,overcast clouds
904,41363,34.3325,-119.0183333,12/10/2023 7:00:00 AM,South,c,OSCC,y,2715.0,285.45,283.15,1025,16,261.73,0,,4.02,43,,Clear,clear sky
905,41364,35.005,-79.4772222,12/9/2023 7:00:00 AM,Luzon,c,SAC,y,289.0,281.51,279.98,1022,81,278.44,100,10000.0,2.57,240,,Clouds,overcast clouds
906,41365,29.5841667,-94.5469444,12/10/2023 7:00:00 AM,Yellow Rail,c,SAC,y,1387.0,288.99,288.67,1020,78,285.16,63,,8.49,331,,Clouds,broken clouds
907,41366,37.9730556,-82.5483333,12/10/2023 7:00:00 AM,Laurel Creek Road,c,SAC,y,138.0,287.45,287.26,1012,89,285.66,100,,3.1,222,2.39,Rain,moderate rain
908,41367,36.816,-93.154,12/13/2023 7:00:00 AM,Round Mountain,c,EACC,y,200.0,279.82,278.49,1032,58,272.27,98,,1.97,138,,Clouds,overcast clouds
909,41380,35.736,-94.541,12/15/2023 12:00:00 AM,Rocky Top,,SAC,y,246.0,285.97,284.43,1029,43,273.71,74,,4.86,100,,Clouds,broken clouds
910,41381,33.259,-86.103,12/15/2023 12:00:00 AM,Rocky,c,SAC,y,211.0,284.26,282.63,1034,46,273.1,0,,3.06,85,,Clear,clear sky
911,41383,48.996,-96.5,12/7/2023 12:00:00 AM,Border 23,c,EAC,y,370.0,274.27,271.3,1009,84,272.02,33,,2.66,338,,Clouds,scattered clouds
912,41385,31.529,-111.585,12/20/2023 12:00:00 AM,Mirador,c,SWC,,372.0,293.75,292.34,1010,18,269.14,99,,3.69,220,,Clouds,overcast clouds
913,41424,34.961,-79.408,1/23/2024 12:00:00 AM,Hill Creek,c,SAC,y,350.0,276.03,276.03,1035,44,265.89,0,10000.0,0.0,0,,Clear,clear sky
914,41425,28.6,-82.256,1/24/2024 12:00:00 AM,Restaurant Trail,c,SAC,y,311.0,294.54,294.69,1024,75,289.93,53,,4.3,106,,Clouds,broken clouds
915,41466,34.404,-95.153,2/1/2024 12:00:00 AM,Pickens Creek,c,SAC,,300.0,291.05,290.31,1021,54,281.62,0,,3.04,154,,Clear,clear sky
916,41468,36.623,-83.01,2/7/2024 12:00:00 AM,Cabin Hollow,c,SAC,y,425.0,280.91,279.0,1019,75,276.76,0,,2.96,350,,Clear,clear sky
917,41486,35.217,-83.892,2/7/2024 7:00:00 AM,Bonnie Brae,c,SAC,,210.0,270.92,270.92,1022,85,268.99,0,10000.0,0.0,0,,Clear,clear sky
918,41487,36.22,-94.756,2/8/2024 7:00:00 AM,Arkoma,c,SAC,,429.0,284.68,283.35,1012,56,276.21,47,,5.57,169,0.13,Rain,light rain
919,41488,35.146,-100.173,2/8/2024 7:00:00 AM,Red Mud Creek,c,SAC,,350.0,279.85,276.0,1007,68,274.37,2,,6.55,219,,Clear,clear sky
920,41555,35.9722222,-92.8213889,2/16/2024 7:00:00 AM,Goggins,c,SAC,y,341.0,283.3,282.69,1017,89,281.57,100,,2.87,168,,Clouds,overcast clouds
921,41556,36.6108333,-82.7611111,2/16/2024 7:00:00 AM,24Wr00052,c,SAC,y,175.0,279.93,278.48,1020,92,278.72,100,,2.12,355,,Clouds,overcast clouds
922,41557,34.9196667,-79.4795,2/17/2024 7:00:00 AM,Nashville Church,c,SAC,y,317.0,283.24,282.29,1005,76,279.21,40,10000.0,5.66,230,,Clouds,scattered clouds
923,41561,31.3436111,-89.9344444,2/20/2024 7:00:00 AM,Riverbend Road,c,SAC,y,100.0,277.06,277.06,1025,87,275.1,0,10000.0,0.0,0,,Clear,clear sky
924,41562,27.7111111,-81.9638889,2/20/2024 7:00:00 AM,Radar,,SAC,y,1300.0,280.92,279.75,1023,91,279.55,0,,1.99,327,,Clear,clear sky
925,41565,31.898,-89.056,2/21/2024 7:00:00 AM,Heidelberg,c,SAC,y,132.0,280.22,278.39,1025,89,278.53,0,,2.65,179,,Clear,clear sky
926,42146,36.71,-100.0038889,2/27/2024 12:00:00 AM,Slapout,,SAC,y,26048.0,298.62,297.69,998,18,272.66,92,,6.99,255,,Clouds,overcast clouds
927,42170,31.2469444,-88.035,2/27/2024 12:00:00 AM,Washington,,,y,100.0,293.4,293.49,1016,77,289.24,2,,4.38,187,,Clear,clear sky
928,42172,35.7338889,-101.5233333,2/28/2024 12:00:00 AM,687 Reamer,c,SAC,y,2000.0,293.64,292.71,1005,37,278.47,100,10000.0,11.32,10,,Clouds,overcast clouds
929,42173,36.0322222,-94.8655556,2/25/2024 12:00:00 AM,Nature,c,SAC,y,3750.0,288.72,287.14,1016,31,271.84,0,10000.0,1.54,170,,Clear,clear sky
930,42174,34.85,-95.2713889,2/24/2024 12:00:00 AM,Possum Hollow,c,SAC,y,507.0,291.54,290.19,1016,29,273.2,0,,2.13,285,,Clear,clear sky
931,42175,35.6430556,-92.9641667,2/25/2024 12:00:00 AM,Victor,c,SAC,y,412.0,287.25,285.68,1017,37,272.83,0,,2.53,204,,Clear,clear sky
932,42176,34.1388889,-95.4866667,2/25/2024 12:00:00 AM,North 4240 Road,c,SAC,y,215.0,293.6,292.33,1017,24,272.46,0,10000.0,1.54,190,,Clear,clear sky
933,42177,30.7522222,-93.5877778,2/27/2024 12:00:00 AM,Sabine Mineral,c,SAC,y,311.0,296.38,296.77,1012,77,292.12,35,,4.73,180,,Clouds,scattered clouds
934,42178,36.5038889,-98.5677778,2/26/2024 12:00:00 AM,Copenhaver,c,SAC,y,500.0,293.79,292.48,1008,22,271.55,0,,2.87,151,,Clear,clear sky
935,42179,35.7336111,-95.0119444,2/26/2024 12:00:00 AM,Sellers North,c,SAC,y,240.0,295.28,294.72,1009,45,282.8,0,,1.8,172,,Clear,clear sky
936,42180,35.5188889,-95.0375,2/25/2024 12:00:00 AM,4490 Road,c,SAC,y,126.0,290.73,289.33,1015,30,272.99,0,,2.72,152,,Clear,clear sky
937,42181,35.7197222,-95.0041667,2/25/2024 12:00:00 AM,Sellers Mountain,c,SAC,y,250.0,290.66,289.25,1015,30,272.94,0,,2.72,152,,Clear,clear sky
938,42182,35.8533333,-98.7944444,2/25/2024 12:00:00 AM,Marsh,c,SAC,y,603.0,294.45,293.42,1011,30,276.19,0,,5.74,189,,Clear,clear sky
